,full_pathname,filename,recanvo_id,function,mean_valence,mean_arousal,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
281,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p06/p06 dysregulated survey/200623_2014_00-11-50.44--00-11-51.61.wav,200623_2014_00-11-50.44--00-11-51.61.wav,p06,dysregulated,3.0370370370370403,3.7037037037037,51.307918548583984,0.18710757791996002,53.527809143066406,54.8692626953125,55.80244445800781,2.2746353149414062,106.390380859375,0.0,2.1048977375030518,0.0,2.72562575340271,0.592940628528595,0.5261500477790833,3.4730982780456543,4.1811203956604,3.654970407485962,3.3102235794067383,2.494147777557373,8.01645278930664,0.0,1.4017360210418701,1.27565336227417,18.93797492980957,0.2050398886203766,-29.01419448852539,-0.5598007440567017,-22.37789535522461,-0.6068465113639832,-26.016586303710938,-0.44692304730415344,0.012111599557101727,1.708081841468811,0.43702432513237,1.872390627861023,17.833276748657227,0.4789769649505615,13.655966758728027,0.5064876079559326,19.717117309570312,0.2875581681728363,927.2236328125,0.2701926529407501,1048.9117431640625,0.19735834002494812,-19.06521224975586,-1.6330020427703857,1906.196533203125,0.1454494297504425,921.0869140625,0.13524790108203888,-27.028921127319336,-0.687973141670227,2952.455810546875,0.0985041931271553,691.2913818359375,0.3069469630718231,-32.64379119873047,-0.5794134140014648,-10.338422775268555,-0.5316112041473389,25.377283096313477,0.25339898467063904,0.041577693074941635,0.6636390686035156,-0.014394952915608883,-0.811538577079773,1.510393500328064,1.2053183317184448,18.759471893310547,0.20891529321670532,-30.6243839263916,-0.5109266042709351,-23.35565757751465,-0.5718532204627991,-27.08439826965332,-0.4158354699611664,-7.132453918457031,13.143623352050781,0.07481633126735687,-0.015537966042757034,0.15588518977165222,0.8620690107345581,1.8181817531585693,0.5299999713897705,0.4099999964237213,0.0,0.0,-9.35213851928711
282,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p06/p06 dysregulated survey/200623_2014_00-11-55.29--00-11-56.12.wav,200623_2014_00-11-55.29--00-11-56.12.wav,p06,dysregulated,3.41666666666667,3.68518518518519,48.67598342895508,0.19619175791740417,41.124488830566406,51.18974685668945,52.782344818115234,11.657855987548828,84.21066284179688,52.594940185546875,380.1228942871094,0.0,1.8681049346923828,0.730614960193634,0.27381426095962524,2.011503219604492,3.271343231201172,2.9975290298461914,5.380684852600098,3.5654985904693604,7.9471588134765625,0.0,1.7156572341918945,1.3542513847351074,14.794768333435059,0.3094175457954407,-34.09675216674805,-0.3871360123157501,-28.903051376342773,-0.3362710773944855,-5.054014682769775,-1.235089898109436,0.043366871774196625,2.002359390258789,0.6542390584945679,1.2877496480941772,14.561960220336914,0.6826189160346985,36.553436279296875,0.7475036978721619,29.31667709350586,0.5273171663284302,955.1478881835938,0.20476147532463074,966.7971801757812,0.261655330657959,47.85932922363281,0.5199490785598755,1854.318359375,0.08680818229913712,775.4105834960938,0.44652315974235535,16.1042537689209,1.5418051481246948,2907.2509765625,0.07917482405900955,592.2453002929688,0.8324821591377258,2.0342519283294678,12.387900352478027,4.553439617156982,3.073108434677124,25.12044334411621,0.34035271406173706,0.04039910063147545,0.6416597962379456,0.007115368265658617,1.572298288345337,2.076521396636963,1.227338194847107,13.57449722290039,0.30845484137535095,-35.15338897705078,-0.4113253951072693,-28.29120635986328,-0.361926406621933,-5.264100551605225,-1.252485752105713,0.0,0.0,0.0,0.0,0.0,1.2195122241973877,1.6129032373428345,0.6100000143051147,0.0,0.0,0.0,-9.430978775024414
283,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p06/p06 dysregulated survey/200623_2014_00-11-58.21--00-11-58.97.wav,200623_2014_00-11-58.21--00-11-58.97.wav,p06,dysregulated,3.33333333333333,3.72222222222222,57.137550354003906,0.08871474117040634,53.491851806640625,58.696990966796875,61.15163040161133,7.659778594970703,124.14950561523438,0.0,-290.23944091796875,0.0,1.663119912147522,0.8625908493995667,0.08875428140163422,1.6653404235839844,3.2729244232177734,3.1841702461242676,6.639130592346191,5.519566059112549,8.265396118164062,0.0,1.7524261474609375,1.1115829944610596,20.04559898376465,0.16101959347724915,-27.392349243164062,-0.600658655166626,-27.10609245300293,-0.533633828163147,-15.212240219116211,-0.5644605159759521,0.03821992129087448,0.7072413563728333,1.0028263330459595,1.1306484937667847,16.01972198486328,0.41992470622062683,30.52794075012207,0.4334949851036072,31.30733299255371,0.27733927965164185,804.2716064453125,0.2961330711841583,1331.507080078125,0.3099340796470642,-145.12510681152344,-0.737251341342926,1686.603759765625,0.11841976642608643,959.7037353515625,0.25018560886383057,-87.97098541259766,-1.0303987264633179,2765.486328125,0.08256098628044128,871.8047485351562,0.2730911672115326,-93.42981719970703,-0.8384482860565186,-9.216598510742188,-0.3959784209728241,34.2138671875,0.28232768177986145,0.03190920501947403,0.4572175145149231,-0.008107096888124943,-0.8385190367698669,3.5417611598968506,0.6987696886062622,22.05130386352539,0.1422005444765091,-37.95911407470703,-0.4922181963920593,-30.991222381591797,-0.4314410388469696,-8.498291969299316,-0.4639379382133484,-7.873235702514648,18.87071418762207,0.05898907780647278,-0.00992503296583891,0.011620567180216312,1.3513513803482056,3.225806474685669,0.1899999976158142,0.0,0.09999999403953552,0.0,-9.396377563476562
284,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p06/p06 self talk survey/200603_2227_00-08-16.63--00-08-17.09.wav,200603_2227_00-08-16.63--00-08-17.09.wav,p06,selftalk,3.12037037037037,3.2870370370370403,51.005977630615234,0.02793208509683609,50.56186294555664,51.03749084472656,52.321041107177734,1.7591781616210938,24.919925689697266,12.572665214538574,17.999736785888672,0.0,2.528653621673584,0.49862420558929443,0.9683107137680054,3.046032428741455,3.4571356773376465,2.4888248443603516,6.681004047393799,5.987692832946777,14.019944190979004,0.0,3.441701889038086,0.6753562092781067,22.426612854003906,0.19177593290805817,-17.23520851135254,-0.5508235692977905,-24.490924835205078,-0.31845149397850037,-30.38128662109375,-0.14794614911079407,0.009937241673469543,0.5297439098358154,0.6161941289901733,0.45089462399482727,15.812877655029297,0.15411819517612457,14.10461139678955,0.44491252303123474,20.807546615600586,0.3272557556629181,935.9782104492188,0.03061264008283615,1027.01513671875,0.09390458464622498,-18.537023544311523,-0.3094165325164795,1875.2421875,0.04834069311618805,905.4013671875,0.1744118183851242,-30.70599937438965,-0.2738746702671051,2913.661865234375,0.03484278917312622,581.1404418945312,0.20677469670772552,-38.74903869628906,-0.25575679540634155,-17.189327239990234,-0.37620872259140015,30.202816009521484,0.2568824887275696,0.10868063569068909,0.329182505607605,-0.03651220723986626,-0.2817450761795044,4.162126064300537,0.576029896736145,22.92278289794922,0.19938433170318604,-19.322736740112305,-0.47994089126586914,-26.140226364135742,-0.2921304404735565,-31.03463363647461,-0.141172394156456,0.0,0.0,0.0,0.0,0.0,2.2727272510528564,2.777777910232544,0.3499999940395355,0.0,0.0,0.0,-9.703198432922363
285,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p06/p06 self talk survey/200603_2218_00-01-09.89--00-01-10.62.wav,200603_2218_00-01-09.89--00-01-10.62.wav,p06,selftalk,2.98148148148148,2.58333333333333,46.731563568115234,0.19512028992176056,47.458221435546875,50.36430358886719,50.80434036254883,3.346118927001953,60.25834655761719,21.93614959716797,123.88517761230469,0.0,1.2422549724578857,0.6408748030662537,0.47260189056396484,0.8164715766906738,2.09609055519104,1.6234886646270752,5.361353397369385,2.7623345851898193,5.483282089233398,0.0,1.472214698791504,1.518925666809082,18.989036560058594,0.5314475297927856,-6.742312431335449,-0.8895399570465088,-10.180648803710938,-1.073159098625183,-22.786291122436523,-0.45762839913368225,0.015084703452885151,1.3693917989730835,0.8481369614601135,1.5090152025222778,15.580024719238281,0.3973921239376068,11.868362426757812,1.034132719039917,19.80746841430664,0.3542090058326721,815.1939086914062,0.2643204629421234,1146.5888671875,0.16143278777599335,-89.23278045654297,-0.9591538906097412,1799.6326904296875,0.12518727779388428,870.5505981445312,0.15731841325759888,-84.98505401611328,-0.8576780557632446,2898.316162109375,0.0601818710565567,674.1300048828125,0.2635725736618042,-91.5556640625,-0.7510179281234741,-20.015565872192383,-0.36860525608062744,35.07548904418945,0.27487713098526,0.10289978235960007,0.30243057012557983,-0.03323494270443916,-0.4104273021221161,2.1994080543518066,1.1464147567749023,25.036056518554688,0.28602492809295654,-7.935024738311768,-0.8338130712509155,-14.801471710205078,-0.7138261198997498,-28.396635055541992,-0.28426286578178406,-2.837719678878784,10.388636589050293,0.07179874926805496,-0.009083827957510948,0.22292518615722656,1.388888955116272,2.985074758529663,0.2199999988079071,0.17999999225139618,0.08500000089406967,0.06499999761581421,-13.226397514343262
286,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p06/p06 self talk survey/200603_2227_00-01-29.39--00-01-30.39.wav,200603_2227_00-01-29.39--00-01-30.39.wav,p06,selftalk,3.37037037037037,2.9074074074074097,44.514949798583984,0.13792923092842102,38.3975944519043,46.79341125488281,50.27050018310547,11.872905731201172,-6.582352638244629,26.1129093170166,54.56537628173828,0.0,1.6713608503341675,0.6592046618461609,0.4170059561729431,1.605414867401123,2.6349036693573,2.217897653579712,3.4021668434143066,3.449472427368164,7.512552261352539,0.0,1.438907265663147,1.050248384475708,24.97733497619629,0.3283025622367859,-16.769681930541992,-1.218116283416748,-21.562557220458984,-0.779888927936554,-10.762345314025879,-0.6181049942970276,0.0172488521784544,1.3105846643447876,0.7292003035545349,0.8925756812095642,12.669946670532227,0.38820603489875793,13.484431266784668,0.6427122354507446,28.96731185913086,0.2855319082736969,864.2756958007812,0.13087347149848938,1149.354248046875,0.1154111847281456,-3.6591765880584717,-4.368221759796143,1866.4468994140625,0.08075717836618423,873.7216796875,0.14376746118068695,-19.170129776000977,-0.7525312304496765,2899.895751953125,0.0603426992893219,826.4578857421875,0.45713984966278076,-31.17241096496582,-0.385709673166275,-12.031498908996582,-0.9242576956748962,26.26084327697754,0.3716066777706146,0.11620552092790604,0.3048526346683502,-0.016620425507426262,-0.6335574388504028,1.5417464971542358,0.9853480458259583,24.82265281677246,0.3388713002204895,-17.190902709960938,-1.2215811014175415,-21.728954315185547,-0.7976346015930176,-10.542827606201172,-0.6435679197311401,0.0,0.0,0.0,0.0,0.0,1.010101079940796,1.0752688646316528,0.9199999570846558,0.0,0.0,0.0,-14.821877479553223
287,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p06/p06 self talk survey/200623_2014_00-13-57.64--00-13-59.03.wav,200623_2014_00-13-57.64--00-13-59.03.wav,p06,selftalk,3.19444444444444,3.93518518518519,47.85789108276367,0.18188880383968353,43.63264083862305,51.02111053466797,54.464599609375,10.831958770751953,30.18453598022461,16.588176727294922,16.27726173400879,0.0,2.378521680831909,0.6697922348976135,0.6910012364387512,2.173449993133545,4.186003684997559,3.495002508163452,8.808627128601074,4.879271984100342,4.7650933265686035,7.716928482055664,1.5941721200942993,1.0409222841262817,21.771228790283203,0.3528163433074951,-30.788122177124023,-0.5534735918045044,-14.594551086425781,-1.227292537689209,-27.601863861083984,-0.38706088066101074,0.0259089432656765,2.2776596546173096,0.5751088261604309,0.8649630546569824,14.186514854431152,0.5559073090553284,14.077342987060547,0.7121832370758057,20.232501983642578,0.48478853702545166,902.5208740234375,0.17980897426605225,1013.2713012695312,0.2941328287124634,-12.723644256591797,-0.8913112282752991,1796.1424560546875,0.07714080065488815,811.874755859375,0.18276353180408478,-19.1934757232666,-0.3762173056602478,2928.015869140625,0.06090657040476799,518.8041381835938,0.4922502040863037,-25.982383728027344,-0.4487079679965973,-6.259282112121582,-1.2014251947402954,23.373682022094727,0.37159135937690735,0.08503597974777222,0.6381794810295105,-0.011794207617640495,-1.050350546836853,1.6678107976913452,1.0020804405212402,21.486970901489258,0.35946834087371826,-31.78641700744629,-0.5265579223632812,-16.16941261291504,-1.030956506729126,-27.862152099609375,-0.3875594437122345,0.0,0.0,0.0,0.0,0.0,2.17391300201416,0.7575758099555969,1.309999942779541,0.0,0.0,0.0,-12.155670166015625
288,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p06/p06 self talk survey/200607_0053_00-02-15.02--00-02-15.47.wav,200607_0053_00-02-15.02--00-02-15.47.wav,p06,selftalk,2.97222222222222,2.5,51.8089599609375,0.01057648565620184,51.32194519042969,51.591182708740234,52.308204650878906,0.9862594604492188,12.564873695373535,10.555188179016113,8.925215721130371,0.007597923278808594,1.5614449977874756,0.5535587072372437,0.7556033730506897,1.4004669189453125,2.6354966163635254,1.8798933029174805,5.528881549835205,5.9199652671813965,14.240914344787598,0.0,1.8459490537643433,0.7564862966537476,23.35871124267578,0.3536435663700104,-8.404327392578125,-0.7491424083709717,-24.174457550048828,-0.4187066853046417,-35.50761413574219,-0.27694979310035706,0.01109999418258667,1.576535701751709,0.8081860542297363,0.7923762202262878,19.14673614501953,0.1596546322107315,11.551277160644531,0.6500636339187622,22.261926651000977,0.44928035140037537,919.01953125,0.16510646045207977,1265.9656982421875,0.11849571019411087,-25.59576416015625,-0.1508745700120926,1929.3564453125,0.10767959803342819,1047.1505126953125,0.29977455735206604,-34.355491638183594,-0.16189108788967133,3074.455322265625,0.07168649882078171,1064.9100341796875,0.40611594915390015,-47.189842224121094,-0.17257198691368103,-20.160030364990234,-0.2920023500919342,36.04901123046875,0.2435118854045868,0.055903129279613495,0.4681515097618103,-0.04385361820459366,-0.2835615277290344,2.097576856613159,0.6612650752067566,24.34904670715332,0.3477639853954315,-9.844208717346191,-0.5604010224342346,-25.583404541015625,-0.39898598194122314,-34.60812759399414,-0.29736006259918213,0.0,0.0,0.0,0.0,0.0,2.3255815505981445,2.702702760696411,0.35999998450279236,0.0,0.0,0.0,-11.51372241973877
289,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p06/p06 self talk survey/200623_2014_00-21-02.59--00-21-03.41.wav,200623_2014_00-21-02.59--00-21-03.41.wav,p06,selftalk,3.30555555555556,3.75,54.66118240356445,0.017305491492152214,53.85874938964844,54.61748123168945,55.60227584838867,1.7435264587402344,13.769645690917969,1.4710617065429688,2.600389003753662,6.21150541305542,2.5544395446777344,0.6835541129112244,0.6183518171310425,2.4866976737976074,4.480603218078613,3.8622512817382812,10.839393615722656,4.502660274505615,9.882986068725586,2.0436644554138184,2.0790207386016846,0.8054897785186768,19.155202865600586,0.2169393002986908,-37.18752670288086,-0.4589208960533142,-16.050926208496094,-0.7067126631736755,-15.581947326660156,-0.4570891559123993,0.012176275253295898,1.6990203857421875,0.5337859988212585,0.7663689851760864,16.508594512939453,0.2688269317150116,2.608677864074707,1.6703596115112305,21.525659561157227,0.4008777141571045,1022.4209594726562,0.08218524605035782,906.720703125,0.17651621997356415,-123.71603393554688,-0.7150771021842957,1927.8076171875,0.05003659799695015,757.2805786132812,0.13793696463108063,-49.47462844848633,-1.5124629735946655,3104.905517578125,0.047359857708215714,563.1849975585938,0.6342416405677795,-64.34290313720703,-1.044271469116211,-3.905118703842163,-1.1626887321472168,12.896628379821777,0.5894736647605896,0.046579454094171524,0.5621286630630493,-0.006871991325169802,-1.7316211462020874,2.862057685852051,0.48888805508613586,18.85015106201172,0.20177844166755676,-45.7695198059082,-0.25625428557395935,-19.800371170043945,-0.5054848194122314,-18.249099731445312,-0.36568236351013184,-4.3074469566345215,10.774227142333984,0.09290532022714615,-0.011492425575852394,0.20748721063137054,2.500000238418579,1.4285714626312256,0.550000011920929,0.0,0.12999999523162842,0.0,-12.301053047180176
290,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p06/p06 self talk survey/200603_2227_00-01-32.03--00-01-32.79.wav,200603_2227_00-01-32.03--00-01-32.79.wav,p06,selftalk,3.06481481481481,2.69444444444444,49.802520751953125,0.07631111890077591,49.517120361328125,51.23264694213867,51.65431594848633,2.137195587158203,65.41024780273438,0.0,-1.3870890140533447,0.0,1.3882125616073608,0.537865161895752,0.442152738571167,1.4931663274765015,1.906247615814209,1.464094877243042,3.5326876640319824,6.643856525421143,3.712519645690918,0.0,1.1658602952957153,0.9070188403129578,20.782678604125977,0.245858833193779,-17.631471633911133,-0.3128046989440918,-25.801990509033203,-0.20480655133724213,-23.32633399963379,-0.3673752546310425,0.014725121669471264,1.8827474117279053,0.6764231324195862,1.2332193851470947,17.963220596313477,0.31707754731178284,8.867037773132324,0.7000480890274048,22.716751098632812,0.2973095774650574,968.441650390625,0.09917954355478287,1109.786376953125,0.10491538792848587,-28.878293991088867,-1.2554161548614502,1908.9600830078125,0.06247955188155174,819.361572265625,0.2301984429359436,-33.3119010925293,-0.8838809728622437,3062.93115234375,0.04578929394483566,682.511474609375,0.35390496253967285,-48.99322509765625,-0.5465318560600281,-16.995885848999023,-0.3450821340084076,27.23102569580078,0.2595351040363312,0.08616922050714493,0.3907366693019867,-0.03655239939689636,-0.4349821209907532,1.3272489309310913,0.7880697846412659,21.669456481933594,0.21519166231155396,-17.4744815826416,-0.33400800824165344,-26.344215393066406,-0.19630885124206543,-23.742366790771484,-0.366757333278656,-3.311680555343628,10.279520988464355,0.10034525394439697,-0.00289614568464458,0.05284128338098526,1.3333333730697632,2.8985507488250732,0.3199999928474426,0.28999999165534973,0.019999999552965164,0.0,-15.850984573364258
291,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p06/p06 self talk survey/200603_2218_00-03-24.59--00-03-25.56.wav,200603_2218_00-03-24.59--00-03-25.56.wav,p06,selftalk,3.01851851851852,3.2037037037037,53.11775207519531,0.015553812496364117,52.356624603271484,53.47566223144531,53.7575569152832,1.4009323120117188,14.411726951599121,4.7659592628479,9.822210311889648,0.0,1.6423906087875366,0.8975668549537659,0.3225977420806885,0.9515686631202698,3.4145941734313965,3.091996431350708,10.402947425842285,4.484192371368408,12.411438941955566,5.249631404876709,1.314730167388916,1.1945695877075195,16.084444046020508,0.3419720232486725,-17.842100143432617,-0.8379997611045837,-16.190967559814453,-0.8267043232917786,-24.988733291625977,-0.48037466406822205,0.0074352603405714035,1.7153040170669556,0.6282796263694763,1.004970908164978,19.24649429321289,0.18292741477489471,5.568070411682129,1.5150521993637085,19.454132080078125,0.4057648181915283,966.8363037109375,0.12118081003427505,1105.06591796875,0.19242389500141144,-74.56586456298828,-1.097436547279358,1873.082763671875,0.0593937486410141,950.0369262695312,0.1545877307653427,-55.51362228393555,-1.1886764764785767,3042.70556640625,0.05582139641046524,953.2818603515625,0.46453630924224854,-66.73107147216797,-0.9071985483169556,-13.513641357421875,-0.31987670063972473,32.54254913330078,0.20886652171611786,0.03884304687380791,0.5349741578102112,-0.03285742923617363,-0.21624307334423065,1.7158571481704712,0.9378902316093445,18.333450317382812,0.2250736504793167,-23.838403701782227,-0.5052632689476013,-22.113306045532227,-0.42409759759902954,-30.397335052490234,-0.23733636736869812,-3.034144639968872,9.525477409362793,0.0364324189722538,-0.004834079649299383,0.07064435631036758,2.1052632331848145,1.1494252681732178,0.7099999785423279,0.0,0.14000000059604645,0.0,-12.411967277526855
292,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p06/p06 self talk survey/200607_0053_00-01-07.756--00-01-08.378.wav,200607_0053_00-01-07.756--00-01-08.378.wav,p06,selftalk,2.97222222222222,2.7037037037037,51.476078033447266,0.009258822537958622,50.93777084350586,51.531341552734375,51.87991714477539,0.9421463012695312,4.9886579513549805,1.9116101264953613,3.5241446495056152,0.0,1.6114734411239624,0.5738461017608643,0.5826660990715027,1.5751034021377563,2.663236618041992,2.0805704593658447,7.423142910003662,9.281407356262207,5.504606246948242,0.0,1.0997283458709717,1.1544365882873535,25.020492553710938,0.3908804655075073,-7.8990936279296875,-0.8665751814842224,-25.42513656616211,-0.5195091962814331,-39.893211364746094,-0.26260173320770264,0.006736848969012499,1.8534752130508423,0.38950592279434204,1.3281134366989136,20.383573532104492,0.1512473225593567,20.078617095947266,0.36953845620155334,26.83545684814453,0.4591509699821472,851.8860473632812,0.26197439432144165,1202.1080322265625,0.1358722597360611,-40.958335876464844,-1.2905927896499634,2027.4923095703125,0.18526554107666016,921.7796020507812,0.16459551453590393,-50.376670837402344,-0.7942597270011902,3071.66357421875,0.10077513009309769,1183.2935791015625,0.5314892530441284,-60.93894958496094,-0.5969691276550293,-20.43085479736328,-0.4155566096305847,40.892356872558594,0.19783915579319,0.06098072603344917,0.32338747382164,-0.044740207493305206,-0.24005337059497833,1.293291449546814,1.0075531005859375,28.139118194580078,0.26257506012916565,-8.782486915588379,-0.8099859952926636,-28.563589096069336,-0.4245610535144806,-42.2875862121582,-0.2053472399711609,-3.269467830657959,9.376882553100586,0.07953891903162003,-0.015487926080822945,0.12764891982078552,1.6393442153930664,1.8181817531585693,0.5,0.0,0.029999999329447746,0.0,-11.4621000289917
293,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p06/p06 self talk survey/200603_2218_00-02-20.43--00-02-21.32.wav,200603_2218_00-02-20.43--00-02-21.32.wav,p06,selftalk,3.05555555555556,2.86111111111111,50.42369842529297,0.057824697345495224,48.12771987915039,51.610595703125,52.55836868286133,4.4306488037109375,19.56808853149414,9.769782066345215,4.855775833129883,0.0,1.5229822397232056,0.8064426183700562,0.2546972930431366,1.6650996208190918,2.5896077156066895,2.3349103927612305,6.383525371551514,4.353621959686279,11.52827262878418,2.5812807083129883,1.660849690437317,1.206989049911499,20.544981002807617,0.4932011365890503,-12.112649917602539,-1.3375619649887085,-7.138910293579102,-1.5778559446334839,-18.807924270629883,-0.717227578163147,0.019192703068256378,1.7003909349441528,0.7924749255180359,1.1065551042556763,15.956907272338867,0.3010818660259247,-2.998096466064453,-3.401564359664917,13.924662590026855,0.524879515171051,735.0106811523438,0.3792620003223419,1259.6070556640625,0.21254962682724,-79.9668197631836,-1.0259817838668823,1661.6861572265625,0.12548647820949554,880.504150390625,0.2564640939235687,-61.44578552246094,-1.082497000694275,2881.86767578125,0.08851180225610733,675.8290405273438,0.36882832646369934,-71.6417465209961,-0.8597764372825623,-16.392478942871094,-0.35020777583122253,34.055694580078125,0.18712544441223145,0.08338314294815063,0.509799599647522,-0.0338822603225708,-0.41637924313545227,2.199232816696167,0.9317084550857544,24.384687423706055,0.3567647635936737,-18.229734420776367,-0.7758635878562927,-12.184103012084961,-0.6350324749946594,-25.13389778137207,-0.348643958568573,-5.345355033874512,13.002655982971191,0.031874194741249084,-0.004631295334547758,0.052505385130643845,2.2727272510528564,1.2195122241973877,0.6499999761581421,0.0,0.14000000059604645,0.0,-13.090726852416992
294,/Users/simonrdkn/Dropbox (MIT)/commalla survey audio/p06/p06 request survey/200607_0053_00-05-29.53--00-05-30.33.wav,200607_0053_00-05-29.53--00-05-30.33.wav,p06,request,,,43.609764099121094,0.101463183760643,40.59689712524414,44.05788803100586,47.70480728149414,7.10791015625,45.12211608886719,0.0,106.79174041748047,75.2014389038086,1.245194911956787,1.1982626914978027,0.28625473380088806,0.5279183387756348,1.8005621433258057,1.5143073797225952,94.16010284423828,55.492427825927734,17.777191162109375,17.707063674926758,1.8510900735855103,1.6553397178649902,9.037285804748535,0.7172940969467163,-24.837955474853516,-0.4971786439418793,-21.09356117248535,-0.5450760722160339,-11.202653884887695,-0.9537155628204346,0.05081988126039505,0.8137336373329163,1.7395305633544922,0.4221232235431671,1.9604942798614502,1.9395779371261597,5.846739292144775,1.4393666982650757,15.076592445373535,0.6230489611625671,853.1328125,0.3292173743247986,1303.4991455078125,0.23026853799819946,-48.99771499633789,-1.6305707693099976,1748.2330322265625,0.13613499701023102,1119.73193359375,0.27685004472732544,-35.73886489868164,-1.8978029489517212,2796.318115234375,0.10595446079969406,685.1026000976562,0.26859986782073975,-43.492923736572266,-1.4851950407028198,-0.10072163492441177,-60.651084899902344,14.821561813354492,0.3245169520378113,0.12925909459590912,0.23143145442008972,-0.004429453518241644,-3.1719517707824707,2.3981285095214844,1.3901987075805664,9.436516761779785,0.7365328669548035,-25.86265754699707,-0.5022723078727722,-22.773134231567383,-0.5234507918357849,-12.805533409118652,-0.889021098613739,1.6241942644119263,8.222577095031738,0.10855460166931152,0.0008981365826912224,0.15978656709194183,3.797468423843384,4.054053783416748,0.1966666579246521,0.1808006763458252,0.08999999612569809,0.0,-18.560129165649414
